x        y        z        latitude        longitude         altitude         
-73.90121660  -42.89920467  0.00000000  39.47169298  115.62385722  0.00000000  
-73.99383296  -42.71017971  0.00000000  39.47169467  115.62385611  0.00000000  
-74.08562303  -42.52338761  0.00000000  39.47169634  115.62385501  0.00000000  
-74.20584590  -42.28287546  0.00000000  39.47169849  115.62385357  0.00000000  
-74.29849614  -42.09607022  0.00000000  39.47170016  115.62385246  0.00000000  
-74.41785881  -41.85557120  0.00000000  39.47170231  115.62385103  0.00000000  
-74.55143786  -41.58821215  0.00000000  39.47170470  115.62384943  0.00000000  
-74.65746125  -41.37566988  0.00000000  39.47170660  115.62384816  0.00000000  
-74.76432787  -41.16200461  0.00000000  39.47170851  115.62384688  0.00000000  
-74.85697809  -40.97519936  0.00000000  39.47171018  115.62384577  0.00000000  
-74.94962830  -40.78839412  0.00000000  39.47171185  115.62384466  0.00000000  
-75.04313870  -40.60157573  0.00000000  39.47171352  115.62384354  0.00000000  
-75.16250131  -40.36107670  0.00000000  39.47171567  115.62384211  0.00000000  
-75.28102068  -40.12170066  0.00000000  39.47171781  115.62384069  0.00000000  
-75.37368783  -39.93600527  0.00000000  39.47171947  115.62383958  0.00000000  
-75.48055440  -39.72233999  0.00000000  39.47172138  115.62383830  0.00000000  
-75.58657774  -39.50979770  0.00000000  39.47172328  115.62383703  0.00000000  
-75.67924487  -39.32410231  0.00000000  39.47172494  115.62383592  0.00000000  
-75.79867524  -39.08804271  0.00000000  39.47172705  115.62383449  0.00000000  
-75.93318217  -38.82510995  0.00000000  39.47172940  115.62383288  0.00000000  
-76.02498910  -38.63942769  0.00000000  39.47173106  115.62383178  0.00000000  
-76.14615677  -38.40445168  0.00000000  39.47173316  115.62383033  0.00000000  
-76.24056119  -38.21983987  0.00000000  39.47173481  115.62382920  0.00000000  
-76.36260599  -37.98596058  0.00000000  39.47173690  115.62382774  0.00000000  
-76.49799002  -37.72412453  0.00000000  39.47173924  115.62382612  0.00000000  
-76.60750489  -37.51485928  0.00000000  39.47174111  115.62382481  0.00000000  
-76.74548642  -37.25409368  0.00000000  39.47174344  115.62382316  0.00000000  
-76.88264164  -36.99556094  0.00000000  39.47174575  115.62382152  0.00000000  
-76.99303363  -36.78739240  0.00000000  39.47174761  115.62382020  0.00000000  
-77.10514598  -36.57919759  0.00000000  39.47174947  115.62381886  0.00000000  
-77.20474537  -36.39672667  0.00000000  39.47175110  115.62381767  0.00000000  
-77.33196817  -36.16387841  0.00000000  39.47175318  115.62381615  0.00000000  
-77.47689893  -35.90744716  0.00000000  39.47175547  115.62381442  0.00000000  
-77.59164267  -35.70254252  0.00000000  39.47175730  115.62381305  0.00000000  
-77.70895000  -35.49648860  0.00000000  39.47175914  115.62381165  0.00000000  
-77.81030363  -35.31621113  0.00000000  39.47176075  115.62381044  0.00000000  
-77.94096714  -35.08331031  0.00000000  39.47176283  115.62380888  0.00000000  
-78.09023269  -34.82903309  0.00000000  39.47176510  115.62380710  0.00000000  
-78.21013751  -34.62404962  0.00000000  39.47176693  115.62380567  0.00000000  
