x        y        z        latitude        longitude         altitude         
-44.46974455  -30.82643208  87.40000000  39.47180578  115.62419715  87.40000000  
-44.71679926  -31.00361000  87.40000000  39.47180415  115.62419431  87.40000000  
-44.87865771  -31.12325220  87.40000000  39.47180305  115.62419245  87.40000000  
-45.08140241  -31.27224345  87.40000000  39.47180168  115.62419012  87.40000000  
-45.28492257  -31.41567224  87.41000000  39.47180036  115.62418778  87.41000000  
-45.49012922  -31.55685504  87.41000000  39.47179906  115.62418542  87.41000000  
-45.81622339  -31.78278166  87.42000000  39.47179698  115.62418167  87.42000000  
-46.01884951  -31.92400384  87.42000000  39.47179568  115.62417934  87.42000000  
-46.22233581  -32.06521289  87.42000000  39.47179438  115.62417700  87.42000000  
-46.46492022  -32.23135778  87.42000000  39.47179285  115.62417421  87.42000000  
-46.78742120  -32.44734812  87.43000000  39.47179086  115.62417050  87.43000000  
-47.09982026  -32.67792426  87.43000000  39.47178874  115.62416691  87.43000000  
-47.29723447  -32.81589563  87.43000000  39.47178747  115.62416464  87.43000000  
-47.49716147  -32.94938813  87.43000000  39.47178624  115.62416234  87.43000000  
-47.73193648  -33.11121174  87.44000000  39.47178475  115.62415964  87.44000000  
-48.04500938  -33.32956622  87.44000000  39.47178274  115.62415604  87.44000000  
-48.34948044  -33.54805202  87.43000000  39.47178073  115.62415254  87.43000000  
-48.53994543  -33.68168896  87.43000000  39.47177950  115.62415035  87.43000000  
-48.72867310  -33.81424230  87.44000000  39.47177828  115.62414818  87.44000000  
-48.91910421  -33.94565952  87.44000000  39.47177707  115.62414599  87.44000000  
-49.26764815  -34.17679383  87.44000000  39.47177494  115.62414198  87.44000000  
-49.46064289  -34.30706177  87.44000000  39.47177374  115.62413976  87.44000000  
-49.65362069  -34.43621983  87.43000000  39.47177255  115.62413754  87.43000000  
-49.84578914  -34.56872062  87.43000000  39.47177133  115.62413533  87.43000000  
-50.07110221  -34.73068863  87.43000000  39.47176984  115.62413274  87.43000000  
-50.37292504  -34.94477430  87.44000000  39.47176787  115.62412927  87.44000000  
-50.71374434  -35.17713661  87.45000000  39.47176573  115.62412535  87.45000000  
-50.90581116  -35.30297820  87.45000000  39.47176457  115.62412314  87.45000000  
-51.09701780  -35.42883291  87.45000000  39.47176341  115.62412094  87.45000000  
-51.39533216  -35.63853162  87.45000000  39.47176148  115.62411751  87.45000000  
-51.58061919  -35.77113743  87.45000000  39.47176026  115.62411538  87.45000000  
-51.80664000  -35.92310349  87.46000000  39.47175886  115.62411278  87.46000000  
-52.11240799  -36.11381630  87.47000000  39.47175710  115.62410926  87.47000000  
-52.34257724  -36.25572791  87.47000000  39.47175579  115.62410661  87.47000000  
-52.63999759  -36.46321998  87.47000000  39.47175388  115.62410319  87.47000000  
-52.82685252  -36.58581073  87.48000000  39.47175275  115.62410104  87.48000000  
-53.05609382  -36.72329600  87.48000000  39.47175148  115.62409840  87.48000000  
-53.35658214  -36.90631853  87.48000000  39.47174979  115.62409494  87.48000000  
-53.64691769  -37.10059728  87.48000000  39.47174800  115.62409160  87.48000000  
-53.82517079  -37.22331935  87.49000000  39.47174687  115.62408955  87.49000000  
-54.00500870  -37.33713623  87.50000000  39.47174582  115.62408748  87.50000000  
-54.18648225  -37.44537753  87.51000000  39.47174482  115.62408539  87.51000000  
-54.36628627  -37.55697469  87.52000000  39.47174379  115.62408332  87.52000000  
-54.54440382  -37.67081783  87.52000000  39.47174274  115.62408127  87.52000000  
-54.72333073  -37.78131825  87.51000000  39.47174172  115.62407921  87.51000000  
-54.90308393  -37.88958580  87.51000000  39.47174072  115.62407714  87.51000000  
-55.11586314  -38.01955151  87.51000000  39.47173952  115.62407469  87.51000000  
-55.39801650  -38.18509197  87.51000000  39.47173799  115.62407144  87.51000000  
-55.70813645  -38.37906857  87.52000000  39.47173620  115.62406787  87.52000000  
-55.91388168  -38.49915056  87.52000000  39.47173509  115.62406550  87.52000000  
-56.22782808  -38.66198530  87.52000000  39.47173358  115.62406188  87.52000000  
-56.43772174  -38.77201285  87.52000000  39.47173256  115.62405946  87.52000000  
-56.75160038  -38.93040812  87.51000000  39.47173109  115.62405584  87.51000000  
-56.95468035  -39.04498018  87.51000000  39.47173003  115.62405350  87.51000000  
-57.19567632  -39.16341377  87.52000000  39.47172893  115.62405072  87.52000000  
-57.53551310  -39.33140375  87.53000000  39.47172737  115.62404680  87.53000000  
-57.84055267  -39.47439223  87.54000000  39.47172604  115.62404328  87.54000000  
-58.04331068  -39.56787687  87.54000000  39.47172517  115.62404094  87.54000000  
-58.31105720  -39.69145258  87.54000000  39.47172402  115.62403785  87.54000000  
-58.63799124  -39.85963952  87.54000000  39.47172246  115.62403408  87.54000000  
-58.83720684  -39.94651749  87.54000000  39.47172165  115.62403178  87.54000000  
-59.10630093  -40.04564992  87.54000000  39.47172072  115.62402867  87.54000000  
-59.37188649  -40.14039543  87.54000000  39.47171983  115.62402560  87.54000000  
-59.69896898  -40.26195495  87.55000000  39.47171869  115.62402182  87.55000000  
-59.89285402  -40.33781307  87.55000000  39.47171798  115.62401958  87.55000000  
-60.15147337  -40.42711431  87.55000000  39.47171714  115.62401659  87.55000000  
-60.43947465  -40.52484787  87.55000000  39.47171622  115.62401326  87.55000000  
-60.62974949  -40.58965989  87.55000000  39.47171561  115.62401106  87.55000000  
-60.88136873  -40.67129714  87.54000000  39.47171484  115.62400815  87.54000000  
-61.19276455  -40.77977467  87.54000000  39.47171382  115.62400455  87.54000000  
-61.50461382  -40.86160234  87.54000000  39.47171304  115.62400094  87.54000000  
-61.75327968  -40.91886198  87.54000000  39.47171249  115.62399806  87.54000000  
-62.03206903  -40.97677176  87.54000000  39.47171193  115.62399483  87.54000000  
-62.33329103  -41.03877948  87.54000000  39.47171133  115.62399134  87.54000000  
-62.63019516  -41.09974300  87.55000000  39.47171074  115.62398790  87.55000000  
-62.92876881  -41.15735064  87.54000000  39.47171018  115.62398444  87.54000000  
-63.19796055  -41.20652596  87.54000000  39.47170970  115.62398132  87.54000000  
-63.49633085  -41.25081523  87.54000000  39.47170926  115.62397786  87.54000000  
-63.76776420  -41.27775387  87.53000000  39.47170898  115.62397471  87.53000000  
-64.07193549  -41.30752295  87.53000000  39.47170867  115.62397118  87.53000000  
-64.31483016  -41.32490626  87.53000000  39.47170848  115.62396836  87.53000000  
-64.59287385  -41.33398197  87.53000000  39.47170836  115.62396513  87.53000000  
-64.90527416  -41.33920269  87.52000000  39.47170827  115.62396150  87.52000000  
-65.22030588  -41.34771357  87.52000000  39.47170815  115.62395784  87.52000000  
-65.47328553  -41.34940114  87.52000000  39.47170810  115.62395490  87.52000000  
-65.76222353  -41.33943839  87.53000000  39.47170815  115.62395154  87.53000000  
-66.08993773  -41.33332399  87.52000000  39.47170816  115.62394773  87.52000000  
-66.35303624  -41.32153555  87.52000000  39.47170823  115.62394467  87.52000000  
-66.68142420  -41.30319950  87.53000000  39.47170835  115.62394085  87.53000000  
-66.97612929  -41.27649681  87.54000000  39.47170855  115.62393742  87.54000000  
-67.30073754  -41.23601601  87.56000000  39.47170887  115.62393364  87.56000000  
-67.62532884  -41.19442534  87.56000000  39.47170920  115.62392986  87.56000000  
-67.94388188  -41.15181674  87.57000000  39.47170954  115.62392615  87.57000000  
-68.22620539  -41.10310063  87.57000000  39.47170994  115.62392286  87.57000000  
-68.53666083  -41.03730310  87.57000000  39.47171049  115.62391924  87.57000000  
-68.78272090  -40.98025977  87.57000000  39.47171097  115.62391637  87.57000000  
-69.08602366  -40.89680950  87.56000000  39.47171168  115.62391283  87.56000000  
-69.38662722  -40.80562958  87.56000000  39.47171246  115.62390932  87.56000000  
-69.65368349  -40.71496194  87.55000000  39.47171324  115.62390620  87.55000000  
-69.95040563  -40.59497810  87.54000000  39.47171428  115.62390273  87.54000000  
-70.23115709  -40.49966081  87.51000000  39.47171510  115.62389945  87.51000000  
-70.54184558  -40.39278514  87.52000000  39.47171602  115.62389582  87.52000000  
-70.81458416  -40.27982824  87.53000000  39.47171700  115.62389263  87.53000000  
-71.09501356  -40.16342353  87.53000000  39.47171801  115.62388935  87.53000000  
-71.40856652  -40.01875993  87.51000000  39.47171927  115.62388568  87.51000000  
-71.59560844  -39.92820400  87.51000000  39.47172006  115.62388349  87.51000000  
-71.84400754  -39.79896693  87.51000000  39.47172119  115.62388058  87.51000000  
-72.12298352  -39.64373010  87.50000000  39.47172255  115.62387731  87.50000000  
-72.30626265  -39.53213930  87.50000000  39.47172353  115.62387516  87.50000000  
-72.55174218  -39.38074435  87.49000000  39.47172486  115.62387228  87.49000000  
-72.80324301  -39.22925745  87.49000000  39.47172619  115.62386933  87.49000000  
-73.14578380  -39.01088306  87.48000000  39.47172811  115.62386531  87.48000000  
-73.39708122  -38.84607778  87.48000000  39.47172956  115.62386236  87.48000000  
-73.68155302  -38.65634319  87.47000000  39.47173123  115.62385902  87.47000000  
-73.96066030  -38.45336906  87.47000000  39.47173302  115.62385574  87.47000000  
-74.14607926  -38.31288236  87.46000000  39.47173426  115.62385356  87.46000000  
-74.42324581  -38.09550626  87.46000000  39.47173618  115.62385030  87.46000000  
-74.73453166  -37.85873703  87.46000000  39.47173827  115.62384664  87.46000000  
-75.03701224  -37.60878080  87.45000000  39.47174048  115.62384308  87.45000000  
-75.21526153  -37.44953149  87.44000000  39.47174189  115.62384098  87.44000000  
-75.45891465  -37.23488740  87.43000000  39.47174379  115.62383811  87.43000000  
-75.73133950  -36.98872049  87.43000000  39.47174597  115.62383490  87.43000000  
-75.88063057  -36.84878548  87.43000000  39.47174721  115.62383314  87.43000000  
-76.03079877  -36.70994719  87.44000000  39.47174844  115.62383137  87.44000000  
-76.18181020  -36.56998589  87.44000000  39.47174968  115.62382959  87.44000000  
-76.41657326  -36.33660546  87.44000000  39.47175175  115.62382682  87.44000000  
-76.55969046  -36.18677362  87.43000000  39.47175308  115.62382513  87.43000000  
-76.70194746  -36.03695491  87.43000000  39.47175441  115.62382345  87.43000000  
-76.84938253  -35.88816725  87.42000000  39.47175573  115.62382171  87.42000000  
-77.03167843  -35.71220427  87.41000000  39.47175729  115.62381956  87.41000000  
-77.21137682  -35.53517083  87.40000000  39.47175886  115.62381744  87.40000000  
-77.44080921  -35.29077056  87.41000000  39.47176103  115.62381473  87.41000000  
-77.57952374  -35.13434520  87.41000000  39.47176242  115.62381309  87.41000000  
-77.71734417  -34.97571325  87.40000000  39.47176383  115.62381146  87.40000000  
-77.85516460  -34.81708130  87.40000000  39.47176524  115.62380983  87.40000000  
-78.10717788  -34.53015152  87.39000000  39.47176779  115.62380685  87.39000000  
-78.27201576  -34.33780330  87.39000000  39.47176950  115.62380490  87.39000000  
-78.49088855  -34.07802255  87.38000000  39.47177181  115.62380231  87.38000000  
-78.74025342  -33.78669270  87.38000000  39.47177440  115.62379936  87.38000000  
-78.87976028  -33.62581473  87.37000000  39.47177583  115.62379771  87.37000000  
-79.02100446  -33.46602035  87.38000000  39.47177725  115.62379604  87.38000000  
-79.26949216  -33.17359376  87.38000000  39.47177985  115.62379310  87.38000000  
-79.40549046  -33.00832888  87.38000000  39.47178132  115.62379149  87.38000000  
-79.54147180  -32.84195413  87.37000000  39.47178280  115.62378988  87.37000000  
-79.67745313  -32.67557937  87.37000000  39.47178428  115.62378827  87.37000000  
-79.83697727  -32.47332117  87.36000000  39.47178608  115.62378638  87.36000000  
-80.05311684  -32.20359101  87.35000000  39.47178848  115.62378382  87.35000000  
-80.18648370  -32.03503594  87.35000000  39.47178998  115.62378224  87.35000000  
-80.31725304  -31.86541040  87.35000000  39.47179149  115.62378069  87.35000000  
-80.45149702  -31.69795205  87.36000000  39.47179298  115.62377910  87.36000000  
-80.67377650  -31.43589895  87.35000000  39.47179531  115.62377647  87.35000000  
-80.81065187  -31.27173077  87.35000000  39.47179677  115.62377485  87.35000000  
-80.94401869  -31.10317568  87.34000000  39.47179827  115.62377327  87.34000000  
-81.07738551  -30.93462058  87.34000000  39.47179977  115.62377169  87.34000000  
-81.31533046  -30.62792335  87.33000000  39.47180250  115.62376887  87.33000000  
-81.45126087  -30.45821897  87.33000000  39.47180401  115.62376726  87.33000000  
-81.58719127  -30.28851459  87.33000000  39.47180552  115.62376565  87.33000000  
-81.82683961  -29.98068120  87.34000000  39.47180826  115.62376281  87.34000000  
-81.98975352  -29.77504082  87.34000000  39.47181009  115.62376088  87.34000000  
-82.20494801  -29.49977442  87.33000000  39.47181254  115.62375833  87.33000000  
-82.44970656  -29.18853259  87.31000000  39.47181531  115.62375543  87.31000000  
-82.58298855  -29.01442816  87.31000000  39.47181686  115.62375385  87.31000000  
-82.71799092  -28.84029744  87.31000000  39.47181841  115.62375225  87.31000000  
-82.85302717  -28.66838645  87.31000000  39.47181994  115.62375065  87.31000000  
-83.09778567  -28.35714461  87.32000000  39.47182271  115.62374775  87.32000000  
-83.23454228  -28.18520734  87.32000000  39.47182424  115.62374613  87.32000000  
-83.47666934  -27.87067530  87.31000000  39.47182704  115.62374326  87.31000000  
-83.61600649  -27.69869861  87.31000000  39.47182857  115.62374161  87.31000000  
-83.75446649  -27.52562519  87.30000000  39.47183011  115.62373997  87.30000000  
-83.88941795  -27.34816487  87.29000000  39.47183169  115.62373837  87.29000000  
-84.13152800  -27.03252295  87.29000000  39.47183450  115.62373550  87.29000000  
-84.29353075  -26.82356605  87.29000000  39.47183636  115.62373358  87.29000000  
-84.52164480  -26.54921239  87.29000000  39.47183880  115.62373088  87.29000000  
-84.76805573  -26.23350476  87.28000000  39.47184161  115.62372796  87.28000000  
-84.90039268  -26.05386410  87.28000000  39.47184321  115.62372639  87.28000000  
-85.03534409  -25.87640376  87.27000000  39.47184479  115.62372479  87.27000000  
-85.29126786  -25.56388119  87.26000000  39.47184757  115.62372176  87.26000000  
-85.43229139  -25.38965846  87.25000000  39.47184912  115.62372009  87.25000000  
-85.56898009  -25.21328169  87.25000000  39.47185069  115.62371847  87.25000000  
-85.79269142  -24.93233450  87.24000000  39.47185319  115.62371582  87.24000000  
-85.93545225  -24.75919535  87.24000000  39.47185473  115.62371413  87.24000000  
-86.07731899  -24.58384961  87.23000000  39.47185629  115.62371245  87.23000000  
-86.21397376  -24.40525310  87.23000000  39.47185788  115.62371083  87.23000000  
-86.46203711  -24.08507969  87.23000000  39.47186073  115.62370789  87.23000000  
-86.63350177  -23.87597823  87.22000000  39.47186259  115.62370586  87.22000000  
-86.85454770  -23.58952110  87.20000000  39.47186514  115.62370324  87.20000000  
-87.10608564  -23.27151484  87.20000000  39.47186797  115.62370026  87.20000000  
-87.25405838  -23.10162642  87.19000000  39.47186948  115.62369851  87.19000000  
-87.40287434  -22.93061501  87.19000000  39.47187100  115.62369675  87.19000000  
-87.63525517  -22.65397583  87.18000000  39.47187346  115.62369400  87.18000000  
-87.79541871  -22.43727609  87.18000000  39.47187539  115.62369210  87.18000000  
-87.95907382  -22.22385339  87.18000000  39.47187729  115.62369016  87.18000000  
-88.18020441  -21.94294553  87.18000000  39.47187979  115.62368754  87.18000000  
-88.43963647  -21.63480976  87.18000000  39.47188253  115.62368447  87.18000000  
-88.58327431  -21.46276728  87.18000000  39.47188406  115.62368277  87.18000000  
-88.71994592  -21.28528059  87.18000000  39.47188564  115.62368115  87.18000000  
-88.97323798  -20.96946771  87.16000000  39.47188845  115.62367815  87.16000000  
-89.11424439  -20.79413505  87.15000000  39.47189001  115.62367648  87.15000000  
-89.25961953  -20.62317615  87.14000000  39.47189153  115.62367476  87.14000000  
-89.52171681  -20.32055023  87.14000000  39.47189422  115.62367166  87.14000000  
-89.65935026  -20.14970957  87.15000000  39.47189574  115.62367003  87.15000000  
-89.79442011  -19.98001817  87.15000000  39.47189725  115.62366843  87.15000000  
-90.01315648  -19.71135817  87.16000000  39.47189964  115.62366584  87.16000000  
-90.15605273  -19.54709784  87.15000000  39.47190110  115.62366415  87.15000000  
-90.29719471  -19.38064406  87.14000000  39.47190258  115.62366248  87.14000000  
-90.43401880  -19.21314610  87.13000000  39.47190407  115.62366086  87.13000000  
-90.56910557  -19.04456455  87.13000000  39.47190557  115.62365926  87.13000000  
-90.81410076  -18.74886053  87.13000000  39.47190820  115.62365636  87.13000000  
-90.94923836  -18.58360857  87.13000000  39.47190967  115.62365476  87.13000000  
-91.08093522  -18.41840915  87.13000000  39.47191114  115.62365320  87.13000000  
-91.31469713  -18.11954632  87.13000000  39.47191380  115.62365043  87.13000000  
-91.46912735  -17.92180614  87.12000000  39.47191556  115.62364860  87.12000000  
-91.67158791  -17.65783516  87.10000000  39.47191791  115.62364620  87.10000000  
-91.80249236  -17.49708832  87.09000000  39.47191934  115.62364465  87.09000000  
-91.93601127  -17.33852180  87.09000000  39.47192075  115.62364307  87.09000000  
-92.06519534  -17.17780123  87.09000000  39.47192218  115.62364154  87.09000000  
-92.29394863  -16.88900596  87.10000000  39.47192475  115.62363883  87.10000000  
-92.44412874  -16.69466104  87.10000000  39.47192648  115.62363705  87.10000000  
-92.64930540  -16.43952953  87.08000000  39.47192875  115.62363462  87.08000000  
-92.77940048  -16.28212540  87.07000000  39.47193015  115.62363308  87.07000000  
-92.90170305  -16.12150993  87.07000000  39.47193158  115.62363163  87.07000000  
-93.01619614  -15.95657324  87.07000000  39.47193305  115.62363027  87.07000000  
-93.20062664  -15.69509785  87.06000000  39.47193538  115.62362808  87.06000000  
-93.32294614  -15.53559223  87.05000000  39.47193680  115.62362663  87.05000000  
-93.44961741  -15.37935051  87.04000000  39.47193819  115.62362513  87.04000000  
-93.57453440  -15.22091534  87.04000000  39.47193960  115.62362365  87.04000000  
-93.78171517  -14.92800903  87.03000000  39.47194221  115.62362119  87.03000000  
-93.92067890  -14.73161515  87.04000000  39.47194396  115.62361954  87.04000000  
-94.13214361  -14.43753328  87.03000000  39.47194658  115.62361703  87.03000000  
-94.27196751  -14.24112626  87.03000000  39.47194833  115.62361537  87.03000000  
-94.44774523  -13.97645263  87.03000000  39.47195069  115.62361328  87.03000000  
-94.65146824  -13.68248899  87.02000000  39.47195331  115.62361086  87.02000000  
-94.79915243  -13.49373275  87.02000000  39.47195499  115.62360911  87.02000000  
-94.98709135  -13.23664421  87.02000000  39.47195728  115.62360688  87.02000000  
-95.20491193  -12.90805144  87.02000000  39.47196021  115.62360429  87.02000000  
-95.39473632  -12.60541909  87.02000000  39.47196291  115.62360203  87.02000000  
-95.53719157  -12.41230221  87.01000000  39.47196463  115.62360034  87.01000000  
-95.71037169  -12.14655811  87.00000000  39.47196700  115.62359828  87.00000000  
-95.89849264  -11.84506188  86.99000000  39.47196969  115.62359604  86.99000000  
-96.01750251  -11.63787152  86.99000000  39.47197154  115.62359462  86.99000000  
-96.19058089  -11.36546822  86.99000000  39.47197397  115.62359256  86.99000000  
-96.29807371  -11.19286756  86.98000000  39.47197551  115.62359128  86.98000000  
-96.42396504  -10.98557208  86.98000000  39.47197736  115.62358978  86.98000000  
-96.58577624  -10.70779026  86.98000000  39.47197984  115.62358785  86.98000000  
-96.75907056  -10.39319902  86.98000000  39.47198265  115.62358578  86.98000000  
-96.87630917  -10.18270533  86.98000000  39.47198453  115.62358438  86.98000000  
-97.03634912  -9.90162019  86.97000000  39.47198704  115.62358247  86.97000000  
-97.13861298  -9.72465889  86.97000000  39.47198862  115.62358125  86.97000000  
-97.23915648  -9.54772387  86.97000000  39.47199020  115.62358005  86.97000000  
-97.33447106  -9.36642822  86.97000000  39.47199182  115.62357891  86.97000000  
-97.42720509  -9.18517199  86.97000000  39.47199344  115.62357780  86.97000000  
-97.53572316  -8.96704064  86.97000000  39.47199539  115.62357650  86.97000000  
-97.67921614  -8.67288677  86.97000000  39.47199802  115.62357478  86.97000000  
-97.84535767  -8.34064280  86.97000000  39.47200099  115.62357279  86.97000000  
-97.93890099  -8.15604383  86.96000000  39.47200264  115.62357167  86.96000000  
-98.01940595  -7.96276304  86.96000000  39.47200437  115.62357070  86.96000000  
-98.09299553  -7.76736764  86.96000000  39.47200612  115.62356981  86.96000000  
-98.21557283  -7.45577128  86.96000000  39.47200891  115.62356833  86.96000000  
-98.29609472  -7.26360036  86.96000000  39.47201063  115.62356736  86.96000000  
-98.38354893  -7.07465390  86.95000000  39.47201232  115.62356631  86.95000000  
-98.48501595  -6.84552902  86.95000000  39.47201437  115.62356509  86.95000000  
-98.59126669  -6.53529216  86.95000000  39.47201715  115.62356380  86.95000000  
-98.65623746  -6.33891827  86.95000000  39.47201891  115.62356301  86.95000000  
-98.72552609  -6.14358856  86.95000000  39.47202066  115.62356217  86.95000000  
-98.80710717  -5.90810669  86.94000000  39.47202277  115.62356118  86.94000000  
-98.91673080  -5.59337781  86.93000000  39.47202559  115.62355985  86.93000000  
-98.97998119  -5.39703020  86.93000000  39.47202735  115.62355908  86.93000000  
-99.03636706  -5.20189757  86.94000000  39.47202910  115.62355839  86.94000000  
-99.08931220  -5.00681749  86.94000000  39.47203085  115.62355774  86.94000000  
-99.13883355  -4.81289983  86.95000000  39.47203259  115.62355713  86.95000000  
-99.21755839  -4.50308341  86.95000000  39.47203537  115.62355616  86.95000000  
-99.31630035  -4.15188671  86.93000000  39.47203852  115.62355495  86.93000000  
-99.36319029  -3.95467888  86.92000000  39.47204029  115.62355437  86.92000000  
-99.41119029  -3.71748969  86.91000000  39.47204242  115.62355377  86.91000000  
-99.47434705  -3.40236045  86.90000000  39.47204525  115.62355298  86.90000000  
-99.54291478  -3.04718416  86.89000000  39.47204844  115.62355212  86.89000000  
-99.57801202  -2.81019207  86.88000000  39.47205057  115.62355167  86.88000000  
-99.61620652  -2.49433399  86.88000000  39.47205341  115.62355117  86.88000000  
-99.66671040  -2.13943363  86.87000000  39.47205660  115.62355052  86.87000000  
-99.69637971  -1.94137871  86.86000000  39.47205838  115.62355014  86.86000000  
-99.73826481  -1.58549987  86.86000000  39.47206158  115.62354959  86.86000000  
-99.76294625  -1.22988381  86.85000000  39.47206478  115.62354924  86.85000000  
-99.78182239  -0.83217179  86.84000000  39.47206836  115.62354895  86.84000000  
-99.79337700  -0.63106320  86.83000000  39.47207017  115.62354878  86.83000000  
-99.80321125  -0.42998090  86.82000000  39.47207198  115.62354863  86.82000000  
-99.80614709  -0.22789384  86.82000000  39.47207380  115.62354856  86.82000000  
-99.79626865  0.13718542  86.81000000  39.47207709  115.62354861  86.81000000  
-99.78908132  0.38241261  86.80000000  39.47207930  115.62354865  86.80000000  
-99.78151661  0.70867295  86.79000000  39.47208224  115.62354868  86.79000000  
-99.76387958  1.07474382  86.79000000  39.47208554  115.62354882  86.79000000  
-99.75387878  1.27885352  86.79000000  39.47208738  115.62354890  86.79000000  
-99.73957707  1.48289752  86.78000000  39.47208922  115.62354903  86.78000000  
-99.70620689  1.80876368  86.78000000  39.47209216  115.62354936  86.78000000  
-99.67984568  2.01373359  86.77000000  39.47209401  115.62354963  86.77000000  
-99.64918356  2.21863782  86.76000000  39.47209586  115.62354995  86.76000000  
-99.61337730  2.42235334  86.75000000  39.47209770  115.62355033  86.75000000  
-99.54837942  2.79103115  86.74000000  39.47210103  115.62355102  86.74000000  
-99.50504750  3.03681636  86.74000000  39.47210325  115.62355148  86.74000000  
-99.44410066  3.36559166  86.73000000  39.47210622  115.62355213  86.73000000  
-99.37456895  3.69312571  86.73000000  39.47210918  115.62355288  86.73000000  
-99.32322858  3.89993432  86.73000000  39.47211105  115.62355344  86.73000000  
-99.27101107  4.10783966  86.73000000  39.47211293  115.62355401  86.73000000  
-99.20354322  4.35658656  86.73000000  39.47211518  115.62355475  86.73000000  
-99.10651962  4.68148043  86.72000000  39.47211812  115.62355582  86.72000000  
-99.05091225  4.88600363  86.72000000  39.47211997  115.62355643  86.72000000  
-98.99444471  5.09051368  86.72000000  39.47212182  115.62355705  86.72000000  
-98.89141681  5.41420572  86.71000000  39.47212475  115.62355819  86.71000000  
-98.82295759  5.61520223  86.71000000  39.47212657  115.62355895  86.71000000  
-98.75448142  5.81730862  86.71000000  39.47212840  115.62355971  86.71000000  
-98.68342470  6.01937558  86.71000000  39.47213023  115.62356050  86.71000000  
-98.60810099  6.21915713  86.71000000  39.47213204  115.62356134  86.71000000  
-98.46835215  6.58114254  86.70000000  39.47213532  115.62356290  86.70000000  
-98.37003648  6.82164741  86.70000000  39.47213750  115.62356400  86.70000000  
-98.23182595  7.13925144  86.70000000  39.47214038  115.62356555  86.70000000  
-98.06725055  7.49308679  86.70000000  39.47214359  115.62356740  86.70000000  
-97.97219355  7.68923655  86.70000000  39.47214537  115.62356847  86.70000000  
-97.87371279  7.88422390  86.70000000  39.47214714  115.62356958  86.70000000  
-97.77435489  8.08030798  86.69000000  39.47214892  115.62357070  86.69000000  
-97.67160713  8.27300990  86.69000000  39.47215067  115.62357186  86.69000000  
-97.56202879  8.46227713  86.68000000  39.47215239  115.62357310  86.68000000  
-97.45159027  8.65153123  86.68000000  39.47215411  115.62357435  86.68000000  
-97.34196107  8.84412805  86.68000000  39.47215586  115.62357559  86.68000000  
-97.23231493  9.03783474  86.68000000  39.47215762  115.62357683  86.68000000  
-97.04779033  9.34585039  86.68000000  39.47216042  115.62357892  86.68000000  
-96.92279656  9.53044167  86.68000000  39.47216210  115.62358034  86.68000000  
-96.79269257  9.71162454  86.68000000  39.47216375  115.62358182  86.68000000  
-96.63706695  9.93016173  86.69000000  39.47216574  115.62358359  86.69000000  
-96.43119043  10.22786015  86.68000000  39.47216845  115.62358593  86.68000000  
-96.19372016  10.56615052  86.67000000  39.47217153  115.62358863  86.67000000  
-96.05076435  10.74380673  86.67000000  39.47217315  115.62359026  86.67000000  
-95.90354154  10.91917752  86.67000000  39.47217475  115.62359194  86.67000000  
-95.75714501  11.09678118  86.66000000  39.47217637  115.62359361  86.66000000  
-95.61155782  11.27772757  86.66000000  39.47217802  115.62359527  86.66000000  
-95.34674830  11.60338903  86.66000000  39.47218099  115.62359829  86.66000000  
-95.16027491  11.81368422  86.65000000  39.47218291  115.62360042  86.65000000  
-94.90823692  12.09180553  86.65000000  39.47218545  115.62360330  86.65000000  
-94.74897163  12.26699240  86.65000000  39.47218705  115.62360512  86.65000000  
-94.59137585  12.44553514  86.64000000  39.47218868  115.62360692  86.64000000  
-94.39884733  12.65795809  86.64000000  39.47219062  115.62360912  86.64000000  
-94.13141089  12.93029362  86.63000000  39.47219311  115.62361218  86.63000000  
-93.96278536  13.09867680  86.63000000  39.47219465  115.62361411  86.63000000  
-93.79245643  13.26592385  86.64000000  39.47219618  115.62361606  86.64000000  
-93.58888122  13.46929712  86.63000000  39.47219804  115.62361839  86.63000000  
-93.32395757  13.74611153  86.63000000  39.47220057  115.62362142  86.63000000  
-93.04886435  14.01277953  86.63000000  39.47220301  115.62362457  86.63000000  
-92.87259895  14.17438531  86.63000000  39.47220449  115.62362659  86.63000000  
-92.69635051  14.33488124  86.63000000  39.47220596  115.62362861  86.63000000  
-92.52177159  14.49873303  86.63000000  39.47220746  115.62363061  86.63000000  
-92.20498290  14.79140713  86.63000000  39.47221014  115.62363424  86.63000000  
-92.02364122  14.94738478  86.63000000  39.47221157  115.62363632  86.63000000  
-91.81001516  15.13284263  86.63000000  39.47221327  115.62363877  86.63000000  
-91.52229055  15.38155579  86.62000000  39.47221555  115.62364207  86.62000000  
-91.34184298  15.53532688  86.62000000  39.47221696  115.62364414  86.62000000  
-91.15798860  15.68682569  86.62000000  39.47221835  115.62364625  86.62000000  
-90.97072740  15.83605222  86.61000000  39.47221972  115.62364840  86.61000000  
-90.63193012  16.10507766  86.61000000  39.47222219  115.62365229  86.61000000  
-90.44293163  16.25538779  86.60000000  39.47222357  115.62365446  86.60000000  
-90.25308992  16.40457493  86.60000000  39.47222494  115.62365664  86.60000000  
-89.90489852  16.66901643  86.59000000  39.47222737  115.62366064  86.59000000  
-89.71161611  16.81815103  86.59000000  39.47222874  115.62366286  86.59000000  
